ISO3,Date,Tests_diff,Tests
ARG,2020-07-15,15162,630981
ARG,2020-07-16,15023,646004
ARG,2020-07-17,16765,662769
ARG,2020-07-18,14337,677106
ARG,2020-07-19,10166,687272
ARG,2020-07-20,14702,701974
ARG,2020-07-21,17432,719406
ARG,2020-07-22,18233,737639
ARG,2020-07-23,18064,755703
ARG,2020-07-24,19090,774793
ARG,2020-07-25,15426,790219
ARG,2020-07-26,11181,801400
ARG,2020-07-27,15992,817392
ARG,2020-07-28,19263,836655
ARG,2020-07-29,20010,856665
ARG,2020-07-30,19504,876169
ARG,2020-07-31,21508,897677
ARG,2020-08-01,15825,913502
ARG,2020-08-02,13266,926768
ARG,2020-08-03,18171,944939
ARG,2020-08-04,21990,966929
ARG,2020-08-05,22707,989636
ARG,2020-08-06,22917,1012553
ARG,2020-08-07,23146,1035699
ARG,2020-08-08,19833,1055532
ARG,2020-08-09,12986,1068518
ARG,2020-08-10,21282,1089800
ARG,2020-08-11,25240,1115040
ARG,2020-08-12,24655,1139695
ARG,2020-08-13,23794,1163489
ARG,2020-08-14,24956,1188445
ARG,2020-08-15,20794,1209239
ARG,2020-08-16,12816,1222055
ARG,2020-08-17,16397,1238452
ARG,2020-08-18,20731,1259183
ARG,2020-08-19,23558,1282741
ARG,2020-08-20,24136,1306877
ARG,2020-08-21,24288,1331165
ARG,2020-08-22,20285,1351450
ARG,2020-08-23,13522,1364972
ARG,2020-08-24,22675,1387647
ARG,2020-08-25,25168,1412815
ARG,2020-08-26,26609,1439424
ARG,2020-08-27,27793,1467217
ARG,2020-08-28,27025,1494242
ARG,2020-08-29,22168,1516410
ARG,2020-08-30,17170,1533580
ARG,2020-08-31,23289,1556869
ARG,2020-09-01,27461,1584330
ARG,2020-09-02,27529,1611859
ARG,2020-09-03,27454,1639313
ARG,2020-09-04,27342,1666655
ARG,2020-09-05,23704,1690359
ARG,2020-09-06,15334,1705693
ARG,2020-09-07,25752,1731445
ARG,2020-09-08,28849,1760294
ARG,2020-09-09,30864,1791158
ARG,2020-09-10,29437,1820595
ARG,2020-09-11,31928,1852523
ARG,2020-09-12,24291,1876814
ARG,2020-09-13,16377,1893191
ARG,2020-09-14,26779,1919970
ARG,2020-09-15,27619,1947589
ARG,2020-09-16,29334,1976923
ARG,2020-09-17,30036,2006959
ARG,2020-09-18,30332,2037291
ARG,2020-09-19,24494,2061785
ARG,2020-09-20,14979,2076764
ARG,2020-09-21,23648,2100412
ARG,2020-09-22,27905,2128317
ARG,2020-09-23,29311,2157628
ARG,2020-09-24,29291,2186919
ARG,2020-09-25,29825,2216744
ARG,2020-09-26,22662,2239406
ARG,2020-09-27,16183,2255589
ARG,2020-09-28,24869,2280458
ARG,2020-09-29,29993,2310451
ARG,2020-09-30,30492,2340943
ARG,2020-10-01,30351,2371294
ARG,2020-10-02,31747,2403041
ARG,2020-10-03,22820,2425861
ARG,2020-10-04,13802,2439663
ARG,2020-10-05,25659,2465322
ARG,2020-10-06,30498,2495820
ARG,2020-10-07,30047,2525867
ARG,2020-10-08,30045,2555912
ARG,2020-10-09,29343,2585255
ARG,2020-10-10,23308,2608563
ARG,2020-10-11,15624,2624187
ARG,2020-10-12,16618,2640805
ARG,2020-10-13,26000,2666805
ARG,2020-10-14,32630,2699435
ARG,2020-10-15,32424,2731859
ARG,2020-10-16,31689,2763548
ARG,2020-10-17,25604,2789152
ARG,2020-10-18,14456,2803608
ARG,2020-10-19,27447,2831055
ARG,2020-10-20,30862,2861917
ARG,2020-10-21,32469,2894386
ARG,2020-10-22,29838,2924224
ARG,2020-10-23,30295,2954519
ARG,2020-10-24,22954,2977473
ARG,2020-10-25,13861,2991334
ARG,2020-10-26,24898,3016232
ARG,2020-10-27,26603,3042835
ARG,2020-10-28,29140,3071975
ARG,2020-10-29,27036,3099011
ARG,2020-10-30,26388,3125399
ARG,2020-10-31,19516,3144915
ARG,2020-11-01,13138,3158053
ARG,2020-11-02,21207,3179260
ARG,2020-11-03,24712,3203972
ARG,2020-11-04,24074,3228046
ARG,2020-11-05,26971,3255017
ARG,2020-11-06,24098,3279115
ARG,2020-11-07,19672,3298787
ARG,2020-11-08,12536,3311323
ARG,2020-11-09,19867,3331190
ARG,2020-11-10,24588,3355778
ARG,2020-11-11,24497,3380275
ARG,2020-11-12,22995,3403270
ARG,2020-11-13,24642,3427912
ARG,2020-11-14,19336,3447248
ARG,2020-11-15,10776,3458024
ARG,2020-11-16,20177,3478201
ARG,2020-11-17,23548,3501749
ARG,2020-11-18,25114,3526863
ARG,2020-11-19,23775,3550638
ARG,2020-11-20,22957,3573595
ARG,2020-11-21,16924,3590519
ARG,2020-11-22,10196,3600715
ARG,2020-11-23,10986,3611701
ARG,2020-11-24,19953,3631654
ARG,2020-11-25,22548,3654202
ARG,2020-11-26,22906,3677108
ARG,2020-11-27,21542,3698650
ARG,2020-11-28,17052,3715702
ARG,2020-11-29,9351,3725053
ARG,2020-11-30,19423,3744476
ARG,2020-12-01,23543,3768019
ARG,2020-12-02,22917,3790936
ARG,2020-12-03,21469,3812405
ARG,2020-12-04,20579,3832984
ARG,2020-12-05,16712,3849696
ARG,2020-12-06,8547,3858243
ARG,2020-12-07,12124,3870367
ARG,2020-12-08,10373,3880740
ARG,2020-12-09,20519,3901259
ARG,2020-12-10,23916,3925175
ARG,2020-12-11,23914,3949089
ARG,2020-12-12,19171,3968260
ARG,2020-12-13,11709,3979969
ARG,2020-12-14,20477,4000446
ARG,2020-12-15,24997,4025443
ARG,2020-12-16,25652,4051095
ARG,2020-12-17,27890,4078985
ARG,2020-12-18,27944,4106929
ARG,2020-12-19,23750,4130679
ARG,2020-12-20,15362,4146041
ARG,2020-12-21,26925,4172966
ARG,2020-12-22,30651,4203617
ARG,2020-12-23,31939,4235556
ARG,2020-12-24,19833,4255389
ARG,2020-12-25,5939,4261328
ARG,2020-12-26,22152,4283480
ARG,2020-12-27,16703,4300183
ARG,2020-12-28,32553,4332736
ARG,2020-12-29,37078,4369814
ARG,2020-12-30,39304,4409118
ARG,2020-12-31,27725,4436843
ARG,2021-01-01,7819,4444662
ARG,2021-01-02,23555,4468217
ARG,2021-01-03,21846,4490063
ARG,2021-01-04,36112,4526175
ARG,2021-01-05,42011,4568186
ARG,2021-01-06,43738,4611924
ARG,2021-01-07,40252,4652176
ARG,2021-01-08,40497,4692673
ARG,2021-01-09,36687,4729360
ARG,2021-01-10,22872,4752232
ARG,2021-01-11,38441,4790673
ARG,2021-01-12,40688,4831361
ARG,2021-01-13,42450,4873811
ARG,2021-01-14,40895,4914706
ARG,2021-01-15,45619,4960325
ARG,2021-01-16,38270,4998595
ARG,2021-01-17,27405,5026000
ARG,2021-01-18,42062,5068062
ARG,2021-01-19,46010,5114072
ARG,2021-01-20,43301,5157373
ARG,2021-01-21,39621,5196994
ARG,2021-01-22,38427,5235421
ARG,2021-01-23,30113,5265534
ARG,2021-01-24,21564,5287098
ARG,2021-01-25,37789,5324887
ARG,2021-01-26,38672,5363559
ARG,2021-01-27,39624,5403183
ARG,2021-01-28,37337,5440520
ARG,2021-01-29,40061,5480581
ARG,2021-01-30,36575,5517156
ARG,2021-01-31,33843,5550999
ARG,2021-02-01,44378,5595377
ARG,2021-02-02,47940,5643317
ARG,2021-02-03,43318,5686635
ARG,2021-02-04,36938,5723573
ARG,2021-02-05,35737,5759310
ARG,2021-02-06,28467,5787777
ARG,2021-02-07,21403,5809180
ARG,2021-02-08,37668,5846848
ARG,2021-02-09,39737,5886585
ARG,2021-02-10,38219,5924804
ARG,2021-02-11,37305,5962109
ARG,2021-02-12,37503,5999612
ARG,2021-02-13,33562,6033174
ARG,2021-02-14,22988,6056162
ARG,2021-02-15,30753,6086915
ARG,2021-02-16,31451,6118366
ARG,2021-02-17,42671,6161037
ARG,2021-02-18,43303,6204340
ARG,2021-02-19,41465,6245805
ARG,2021-02-20,31852,6277657
ARG,2021-02-21,23501,6301158
ARG,2021-02-22,37354,6338512
ARG,2021-02-23,38069,6376581
ARG,2021-02-24,37168,6413749
ARG,2021-02-25,32846,6446595
ARG,2021-02-26,35511,6482106
ARG,2021-02-27,29437,6511543
ARG,2021-02-28,24608,6536151
ARG,2021-03-01,32032,6568183
ARG,2021-03-02,35052,6603235
ARG,2021-03-03,34834,6638069
ARG,2021-03-04,34320,6672389
ARG,2021-03-05,35088,6707477
ARG,2021-03-06,26596,6734073
ARG,2021-03-07,18129,6752202
ARG,2021-03-08,32761,6784963
ARG,2021-03-09,36477,6821440
ARG,2021-03-10,36286,6857726
ARG,2021-03-11,33758,6891484
ARG,2021-03-12,37761,6929245
ARG,2021-03-13,29577,6958822
ARG,2021-03-14,20222,6979044
ARG,2021-03-15,36547,7015591
ARG,2021-03-16,38541,7054132
ARG,2021-03-17,37450,7091582
ARG,2021-03-18,35468,7127050
ARG,2021-03-19,38469,7165519
ARG,2021-03-20,28387,7193906
ARG,2021-03-21,18646,7212552
ARG,2021-03-22,36456,7249008
ARG,2021-03-23,41756,7290764
ARG,2021-03-24,28388,7319152
ARG,2021-03-25,40357,7359509
ARG,2021-03-26,47191,7406700
ARG,2021-03-27,37455,7444155
ARG,2021-03-28,24419,7468574
ARG,2021-03-29,44304,7512878
ARG,2021-03-30,48985,7561863
ARG,2021-03-31,50980,7612843
ARG,2021-04-01,44537,7657380
ARG,2021-04-02,34138,7691518
ARG,2021-04-03,38572,7730090
ARG,2021-04-04,34532,7764622
ARG,2021-04-05,60503,7825125
ARG,2021-04-06,67875,7893000
ARG,2021-04-07,70782,7963782
ARG,2021-04-08,56445,8020227
ARG,2021-04-09,60052,8080279
ARG,2021-04-10,46366,8126645
ARG,2021-04-11,27772,8154417
ARG,2021-04-12,50605,8205022
ARG,2021-04-13,53496,8258518
ARG,2021-04-14,53202,8311720
ARG,2021-04-15,59711,8371431
ARG,2021-04-16,58771,8430202
ARG,2021-04-17,40727,8470929
ARG,2021-04-18,26143,8497072
ARG,2021-04-19,47155,8544227
ARG,2021-04-20,51157,8595384
ARG,2021-04-21,49547,8644931
ARG,2021-04-22,48623,8693554
ARG,2021-04-23,46658,8740212
ARG,2021-04-24,36649,8776861
ARG,2021-04-25,19995,8796856
ARG,2021-04-26,41372,8838228
ARG,2021-04-27,44317,8882545
ARG,2021-04-28,42529,8925074
ARG,2021-04-29,42332,8967406
ARG,2021-04-30,44365,9011771
ARG,2021-05-01,28710,9040481
ARG,2021-05-02,17889,9058370
ARG,2021-05-03,39881,9098251
ARG,2021-05-04,40378,9138629
ARG,2021-05-05,43677,9182306
ARG,2021-05-06,38786,9221092
ARG,2021-05-07,39853,9260945
ARG,2021-05-08,31048,9291993
ARG,2021-05-09,20333,9312326
ARG,2021-05-10,35851,9348177
ARG,2021-05-11,41468,9389645
ARG,2021-05-12,40452,9430097
ARG,2021-05-13,42564,9472661
ARG,2021-05-14,43593,9516254
ARG,2021-05-15,33298,9549552
ARG,2021-05-16,20262,9569814
ARG,2021-05-17,44662,9614476
ARG,2021-05-18,58675,9673151
ARG,2021-05-19,43331,9716482
ARG,2021-05-20,48129,9764611
ARG,2021-05-21,50982,9815593
ARG,2021-05-22,42095,9857688
ARG,2021-05-23,22984,9880672
ARG,2021-05-24,33615,9914287
ARG,2021-05-25,29004,9943291
ARG,2021-05-26,45668,9988959
ARG,2021-05-27,50038,10038997
ARG,2021-05-28,48783,10087780
ARG,2021-05-29,37860,10125640
ARG,2021-05-30,21330,10146970
ARG,2021-05-31,38903,10185873
ARG,2021-06-01,46629,10232502
ARG,2021-06-02,43774,10276276
ARG,2021-06-03,43491,10319767
ARG,2021-06-04,45064,10364831
ARG,2021-06-05,33371,10398202
ARG,2021-06-06,19263,10417465
ARG,2021-06-07,38418,10455883
ARG,2021-06-08,42021,10497904
ARG,2021-06-09,39492,10537396
ARG,2021-06-10,37595,10574991
ARG,2021-06-11,37660,10612651
ARG,2021-06-12,29554,10642205
ARG,2021-06-13,17049,10659254
ARG,2021-06-14,37708,10696962
ARG,2021-06-15,38218,10735180
ARG,2021-06-16,38668,10773848
ARG,2021-06-17,34280,10808128
ARG,2021-06-18,33096,10841224
ARG,2021-06-19,26669,10867893
ARG,2021-06-20,13696,10881589
ARG,2021-06-21,18643,10900232
ARG,2021-06-22,31931,10932163
ARG,2021-06-23,36835,10968998
ARM,2020-03-09,0,0
ARM,2020-03-10,0,0
ARM,2020-03-11,0,0
ARM,2020-03-12,0,0
ARM,2020-03-13,0,0
ARM,2020-03-14,0,0
ARM,2020-03-15,0,0
ARM,2020-03-16,117,117
ARM,2020-03-17,0,117
ARM,2020-03-18,0,117
ARM,2020-03-19,0,117
ARM,2020-03-20,0,117
ARM,2020-03-21,0,117
ARM,2020-03-22,0,117
ARM,2020-03-23,0,117
ARM,2020-03-24,0,117
ARM,2020-03-25,0,117
ARM,2020-03-26,0,117
ARM,2020-03-27,224,341
ARM,2020-03-28,0,341
ARM,2020-03-29,0,341
ARM,2020-03-30,0,341
ARM,2020-03-31,0,341
ARM,2020-04-01,210,551
ARM,2020-04-02,0,551
ARM,2020-04-03,0,551
ARM,2020-04-04,0,551
ARM,2020-04-05,0,551
ARM,2020-04-06,263,814
ARM,2020-04-07,211,1025
ARM,2020-04-08,312,1337
ARM,2020-04-09,0,1337
ARM,2020-04-10,0,1337
ARM,2020-04-11,0,1337
ARM,2020-04-12,0,1337
ARM,2020-04-13,0,1337
ARM,2020-04-14,0,1337
ARM,2020-04-15,0,1337
ARM,2020-04-16,0,1337
ARM,2020-04-17,0,1337
ARM,2020-04-18,0,1337
ARM,2020-04-19,0,1337
ARM,2020-04-20,0,1337
ARM,2020-04-21,0,1337
ARM,2020-04-22,0,1337
ARM,2020-04-23,0,1337
ARM,2020-04-24,0,1337
ARM,2020-04-25,0,1337
ARM,2020-04-26,0,1337
ARM,2020-04-27,0,1337
ARM,2020-04-28,0,1337
ARM,2020-04-29,0,1337
ARM,2020-04-30,0,1337
ARM,2020-05-01,0,1337
ARM,2020-05-02,965,2302
ARM,2020-05-03,1035,3337
ARM,2020-05-04,765,4102
ARM,2020-05-05,904,5006
ARM,2020-05-06,1083,6089
ARM,2020-05-07,1088,7177
ARM,2020-05-08,0,7177
ARM,2020-05-09,0,7177
ARM,2020-05-10,1193,8370
ARM,2020-05-11,971,9341
ARM,2020-05-12,752,10093
ARM,2020-05-13,1453,11546
ARM,2020-05-14,1250,12796
ARM,2020-05-15,1460,14256
ARM,2020-05-16,1529,15785
ARM,2020-05-17,1225,17010
ARM,2020-05-18,1620,18630
ARM,2020-05-19,1191,19821
ARM,2020-05-20,1030,20851
ARM,2020-05-21,0,20851
ARM,2020-05-22,0,20851
ARM,2020-05-23,0,20851
ARM,2020-05-24,0,20851
ARM,2020-05-25,0,20851
ARM,2020-05-26,0,20851
ARM,2020-05-27,1124,21975
ARM,2020-05-28,1253,23228
ARM,2020-05-29,0,23228
ARM,2020-05-30,0,23228
ARM,2020-05-31,0,23228
ARM,2020-06-01,0,23228
ARM,2020-06-02,0,23228
ARM,2020-06-03,0,23228
ARM,2020-06-04,0,23228
ARM,2020-06-05,0,23228
ARM,2020-06-06,0,23228
ARM,2020-06-07,0,23228
ARM,2020-06-08,0,23228
ARM,2020-06-09,0,23228
ARM,2020-06-10,0,23228
ARM,2020-06-11,0,23228
ARM,2020-06-12,0,23228
ARM,2020-06-13,0,23228
ARM,2020-06-14,0,23228
ARM,2020-06-15,0,23228
ARM,2020-06-16,0,23228
ARM,2020-06-17,0,23228
ARM,2020-06-18,0,23228
ARM,2020-06-19,0,23228
ARM,2020-06-20,0,23228
ARM,2020-06-21,0,23228
ARM,2020-06-22,0,23228
ARM,2020-06-23,0,23228
ARM,2020-06-24,0,23228
ARM,2020-06-25,0,23228
ARM,2020-06-26,0,23228
ARM,2020-06-27,0,23228
ARM,2020-06-28,0,23228
ARM,2020-06-29,1398,24626
ARM,2020-06-30,0,24626
ARM,2020-07-01,0,24626
ARM,2020-07-02,0,24626
ARM,2020-07-03,0,24626
ARM,2020-07-04,0,24626
ARM,2020-07-05,0,24626
ARM,2020-07-06,0,24626
ARM,2020-07-07,0,24626
ARM,2020-07-08,0,24626
ARM,2020-07-09,0,24626
ARM,2020-07-10,0,24626
ARM,2020-07-11,0,24626
ARM,2020-07-12,0,24626
ARM,2020-07-13,0,24626
ARM,2020-07-14,0,24626
ARM,2020-07-15,0,24626
ARM,2020-07-16,0,24626
ARM,2020-07-17,0,24626
ARM,2020-07-18,0,24626
ARM,2020-07-19,0,24626
ARM,2020-07-20,0,24626
ARM,2020-07-21,0,24626
ARM,2020-07-22,0,24626
ARM,2020-07-23,0,24626
ARM,2020-07-24,0,24626
ARM,2020-07-25,0,24626
ARM,2020-07-26,0,24626
ARM,2020-07-27,0,24626
ARM,2020-07-28,0,24626
ARM,2020-07-29,0,24626
ARM,2020-07-30,0,24626
ARM,2020-07-31,0,24626
ARM,2020-08-01,0,24626
ARM,2020-08-02,0,24626
ARM,2020-08-03,0,24626
ARM,2020-08-04,0,24626
ARM,2020-08-05,0,24626
ARM,2020-08-06,0,24626
ARM,2020-08-07,0,24626
ARM,2020-08-08,0,24626
ARM,2020-08-09,0,24626
ARM,2020-08-10,0,24626
ARM,2020-08-11,0,24626
ARM,2020-08-12,0,24626
ARM,2020-08-13,0,24626
ARM,2020-08-14,0,24626
ARM,2020-08-15,0,24626
ARM,2020-08-16,0,24626
ARM,2020-08-17,0,24626
ARM,2020-08-18,0,24626
ARM,2020-08-19,0,24626
ARM,2020-08-20,0,24626
ARM,2020-08-21,0,24626
ARM,2020-08-22,0,24626
ARM,2020-08-23,0,24626
ARM,2020-08-24,0,24626
ARM,2020-08-25,0,24626
ARM,2020-08-26,0,24626
ARM,2020-08-27,0,24626
ARM,2020-08-28,0,24626
ARM,2020-08-29,1726,26352
ARM,2020-08-30,0,26352
ARM,2020-08-31,0,26352
ARM,2020-09-01,0,26352
ARM,2020-09-02,0,26352
ARM,2020-09-03,0,26352
ARM,2020-09-04,0,26352
ARM,2020-09-05,0,26352
ARM,2020-09-06,0,26352
ARM,2020-09-07,3367,29719
ARM,2020-09-08,0,29719
ARM,2020-09-09,0,29719
ARM,2020-09-10,0,29719
ARM,2020-09-11,0,29719
ARM,2020-09-12,0,29719
ARM,2020-09-13,0,29719
ARM,2020-09-14,0,29719
ARM,2020-09-15,0,29719
ARM,2020-09-16,0,29719
ARM,2020-09-17,0,29719
ARM,2020-09-18,0,29719
ARM,2020-09-19,0,29719
ARM,2020-09-20,0,29719
ARM,2020-09-21,0,29719
ARM,2020-09-22,0,29719
ARM,2020-09-23,0,29719
ARM,2020-09-24,0,29719
ARM,2020-09-25,0,29719
ARM,2020-09-26,0,29719
ARM,2020-09-27,0,29719
ARM,2020-09-28,0,29719
ARM,2020-09-29,0,29719
ARM,2020-09-30,0,29719
ARM,2020-10-01,0,29719
ARM,2020-10-02,0,29719
ARM,2020-10-03,0,29719
ARM,2020-10-04,0,29719
ARM,2020-10-05,0,29719
ARM,2020-10-06,0,29719
ARM,2020-10-07,0,29719
ARM,2020-10-08,0,29719
ARM,2020-10-09,0,29719
ARM,2020-10-10,0,29719
ARM,2020-10-11,0,29719
ARM,2020-10-12,0,29719
ARM,2020-10-13,2114,31833
ARM,2020-10-14,0,31833
ARM,2020-10-15,0,31833
ARM,2020-10-16,0,31833
ARM,2020-10-17,0,31833
ARM,2020-10-18,0,31833
ARM,2020-10-19,0,31833
ARM,2020-10-20,0,31833
ARM,2020-10-21,0,31833
ARM,2020-10-22,0,31833
ARM,2020-10-23,0,31833
ARM,2020-10-24,0,31833
ARM,2020-10-25,0,31833
ARM,2020-10-26,0,31833
ARM,2020-10-27,0,31833
ARM,2020-10-28,0,31833
ARM,2020-10-29,0,31833
ARM,2020-10-30,0,31833
ARM,2020-10-31,0,31833
ARM,2020-11-01,0,31833
ARM,2020-11-02,0,31833
ARM,2020-11-03,0,31833
ARM,2020-11-04,0,31833
ARM,2020-11-05,0,31833
ARM,2020-11-06,0,31833
ARM,2020-11-07,0,31833
ARM,2020-11-08,0,31833
ARM,2020-11-09,0,31833
ARM,2020-11-10,0,31833
ARM,2020-11-11,0,31833
ARM,2020-11-12,0,31833
ARM,2020-11-13,0,31833
ARM,2020-11-14,0,31833
ARM,2020-11-15,0,31833
ARM,2020-11-16,0,31833
ARM,2020-11-17,0,31833
ARM,2020-11-18,0,31833
ARM,2020-11-19,0,31833
ARM,2020-11-20,0,31833
ARM,2020-11-21,0,31833
ARM,2020-11-22,0,31833
ARM,2020-11-23,0,31833
ARM,2020-11-24,0,31833
ARM,2020-11-25,4198,36031
ARM,2020-11-26,0,36031
ARM,2020-11-27,0,36031
ARM,2020-11-28,0,36031
ARM,2020-11-29,0,36031
ARM,2020-11-30,0,36031
ARM,2020-12-01,0,36031
ARM,2020-12-02,0,36031
ARM,2020-12-03,0,36031
ARM,2020-12-04,0,36031
ARM,2020-12-05,0,36031
ARM,2020-12-06,2728,38759
ARM,2020-12-07,0,38759
ARM,2020-12-08,0,38759
ARM,2020-12-09,0,38759
ARM,2020-12-10,0,38759
ARM,2020-12-11,0,38759
ARM,2020-12-12,0,38759
ARM,2020-12-13,3119,41878
ARM,2020-12-14,1373,43251
ARM,2020-12-15,1905,45156
ARM,2020-12-16,3272,48428
ARM,2020-12-17,3537,51965
ARM,2020-12-18,2567,54532
ARM,2020-12-19,3170,57702
ARM,2020-12-20,2563,60265
ARM,2020-12-21,1009,61274
ARM,2020-12-22,2459,63733
ARM,2020-12-23,2953,66686
ARM,2020-12-24,2743,69429
ARM,2020-12-25,2866,72295
ARM,2020-12-26,2610,74905
ARM,2020-12-27,2258,77163
ARM,2020-12-28,1413,78576
ARM,2020-12-29,2483,81059
ARM,2020-12-30,3508,84567
ARM,2020-12-31,2855,87422
ARM,2021-01-01,1973,89395
ARM,2021-01-02,540,89935
ARM,2021-01-03,0,89935
ARM,2021-01-04,0,89935
ARM,2021-01-05,1601,91536
ARM,2021-01-06,1462,92998
ARM,2021-01-07,1218,94216
ARM,2021-01-08,1700,95916
ARM,2021-01-09,2123,98039
ARM,2021-01-10,2096,100135
ARM,2021-01-11,1025,101160
ARM,2021-01-12,1885,103045
ARM,2021-01-13,2093,105138
ARM,2021-01-14,2612,107750
ARM,2021-01-15,2546,110296
ARM,2021-01-16,1638,111934
ARM,2021-01-17,2607,114541
ARM,2021-01-18,842,115383
ARM,2021-01-19,2224,117607
ARM,2021-01-20,2028,119635
ARM,2021-01-21,2199,121834
ARM,2021-01-22,0,121834
ARM,2021-01-23,0,121834
ARM,2021-01-24,0,121834
ARM,2021-01-25,0,121834
ARM,2021-01-26,1938,123772
ARM,2021-01-27,2144,125916
ARM,2021-01-28,0,125916
ARM,2021-01-29,0,125916
ARM,2021-01-30,1767,127683
ARM,2021-01-31,1957,129640
ARM,2021-02-01,1473,131113
ARM,2021-02-02,1921,133034
ARM,2021-02-03,2580,135614
ARM,2021-02-04,1829,137443
ARM,2021-02-05,2858,140301
ARM,2021-02-06,2568,142869
ARM,2021-02-07,2576,145445
ARM,2021-02-08,1870,147315
ARM,2021-02-09,2269,149584
ARM,2021-02-10,2574,152158
ARM,2021-02-11,2500,154658
ARM,2021-02-12,2893,157551
ARM,2021-02-13,2704,160255
ARM,2021-02-14,2703,162958
ARM,2021-02-15,2802,165760
ARM,2021-02-16,3075,168835
ARM,2021-02-17,3431,172266
ARM,2021-02-18,3211,175477
ARM,2021-02-19,2931,178408
ARM,2021-02-20,3509,181917
ARM,2021-02-21,3334,185251
ARM,2021-02-22,3198,188449
ARM,2021-02-23,2872,191321
ARM,2021-02-24,2993,194314
ARM,2021-02-25,3488,197802
ARM,2021-02-26,3947,201749
ARM,2021-02-27,3977,205726
ARM,2021-02-28,4661,210387
ARM,2021-03-01,4372,214759
ARM,2021-03-02,2951,217710
ARM,2021-03-03,2526,220236
ARM,2021-03-04,2922,223158
ARM,2021-03-05,2825,225983
ARM,2021-03-06,3016,228999
ARM,2021-03-07,3361,232360
ARM,2021-03-08,2465,234825
ARM,2021-03-09,1643,236468
ARM,2021-03-10,2312,238780
ARM,2021-03-11,4285,243065
ARM,2021-03-12,3934,246999
ARM,2021-03-13,4464,251463
ARM,2021-03-14,4040,255503
ARM,2021-03-15,2460,257963
ARM,2021-03-16,3242,261205
ARM,2021-03-17,4181,265386
ARM,2021-03-18,4687,270073
ARM,2021-03-19,4725,274798
ARM,2021-03-20,5959,280757
ARM,2021-03-21,4965,285722
ARM,2021-03-22,3753,289475
ARM,2021-03-23,3721,293196
ARM,2021-03-24,5330,298526
ARM,2021-03-25,5228,303754
ARM,2021-03-26,5525,309279
ARM,2021-03-27,5753,315032
ARM,2021-03-28,4927,319959
ARM,2021-03-29,3978,323937
ARM,2021-03-30,4658,328595
ARM,2021-03-31,6354,334949
ARM,2021-04-01,6217,341166
ARM,2021-04-02,4830,345996
ARM,2021-04-03,4776,350772
ARM,2021-04-04,3587,354359
ARM,2021-04-05,3581,357940
ARM,2021-04-06,3470,361410
ARM,2021-04-07,4639,366049
ARM,2021-04-08,4943,370992
ARM,2021-04-09,4589,375581
ARM,2021-04-10,4829,380410
ARM,2021-04-11,3426,383836
ARM,2021-04-12,3461,387297
ARM,2021-04-13,3427,390724
ARM,2021-04-14,5869,396593
ARM,2021-04-15,4950,401543
ARM,2021-04-16,5870,407413
ARM,2021-04-17,5290,412703
ARM,2021-04-18,3844,416547
ARM,2021-04-19,2176,418723
ARM,2021-04-20,4398,423121
ARM,2021-04-21,4641,427762
ARM,2021-04-22,4858,432620
ARM,2021-04-23,4015,436635
ARM,2021-04-24,4552,441187
ARM,2021-04-25,3158,444345
ARM,2021-04-26,2467,446812
ARM,2021-04-27,4277,451089
ARM,2021-04-28,4807,455896
ARM,2021-04-29,4284,460180
ARM,2021-04-30,4596,464776
ARM,2021-05-01,4430,469206
ARM,2021-05-02,2941,472147
ARM,2021-05-03,2585,474732
ARM,2021-05-04,3343,478075
ARM,2021-05-05,3954,482029
ARM,2021-05-06,3964,485993
ARM,2021-05-07,3434,489427
ARM,2021-05-08,4231,493658
ARM,2021-05-09,2353,496011
ARM,2021-05-10,1790,497801
ARM,2021-05-11,2678,500479
ARM,2021-05-12,3892,504371
ARM,2021-05-13,3723,508094
ARM,2021-05-14,3361,511455
ARM,2021-05-15,3178,514633
ARM,2021-05-16,3160,517793
ARM,2021-05-17,2377,520170
ARM,2021-05-18,3771,523941
ARM,2021-05-19,0,523941
ARM,2021-05-20,0,523941
